[1;34m[src/utils/log.c:13 init_log] Log is written to /home/ziqiang/ics2021/am-kernels/kernels/typing-game/build/nemu-log.txt[0m
[1;34m[src/memory/paddr.c:60 init_mem] physical memory area [0x80000000, 0x88000000][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'serial' at [0xa00003f8, 0xa00003ff][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'rtc' at [0xa0000048, 0xa000004f][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'vgactl' at [0xa0000100, 0xa0000107][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'vmem' at [0xa1000000, 0xa10752ff][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'keyboard' at [0xa0000060, 0xa0000063][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'audio' at [0xa0000200, 0xa0000217][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'audio-sbuf' at [0xa1200000, 0xa120ffff][0m
[1;34m[src/monitor/monitor.c:46 load_img] The image is /home/ziqiang/ics2021/am-kernels/kernels/typing-game/build/typing-game-riscv32-nemu.bin, size = 50872[0m
[1;34m[src/monitor/monitor.c:13 welcome] Trace: [1;32mON[0m[0m
[1;34m[src/monitor/monitor.c:14 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[src/monitor/monitor.c:17 welcome] Build time: 20:05:56, Oct 31 2023[0m
dtrace: write vmem at0xa1025e40, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e44, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e48, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e50, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e54, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e58, 4 with 0x002a0a29
dtrace: write vmem at0xa1025e5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1026480, 4 with 0x002a0a29
dtrace: write vmem at0xa1026484, 4 with 0x002a0a29
dtrace: write vmem at0xa1026488, 4 with 0x002a0a29
dtrace: write vmem at0xa102648c, 4 with 0x002a0a29
dtrace: write vmem at0xa1026490, 4 with 0x002a0a29
dtrace: write vmem at0xa1026494, 4 with 0x002a0a29
dtrace: write vmem at0xa1026498, 4 with 0x002a0a29
dtrace: write vmem at0xa102649c, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ac0, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ac4, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ac8, 4 with 0x002a0a29
dtrace: write vmem at0xa1026acc, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ad0, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ad4, 4 with 0x002a0a29
dtrace: write vmem at0xa1026ad8, 4 with 0x002a0a29
dtrace: write vmem at0xa1026adc, 4 with 0x002a0a29
dtrace: write vmem at0xa1027100, 4 with 0x002a0a29
dtrace: write vmem at0xa1027104, 4 with 0x002a0a29
dtrace: write vmem at0xa1027108, 4 with 0x002a0a29
dtrace: write vmem at0xa102710c, 4 with 0x002a0a29
dtrace: write vmem at0xa1027110, 4 with 0x002a0a29
dtrace: write vmem at0xa1027114, 4 with 0x002a0a29
dtrace: write vmem at0xa1027118, 4 with 0x002a0a29
dtrace: write vmem at0xa102711c, 4 with 0x002a0a29
dtrace: write vmem at0xa1027740, 4 with 0x002a0a29
dtrace: write vmem at0xa1027744, 4 with 0x002a0a29
dtrace: write vmem at0xa1027748, 4 with 0x002a0a29
dtrace: write vmem at0xa102774c, 4 with 0x002a0a29
dtrace: write vmem at0xa1027750, 4 with 0x002a0a29
dtrace: write vmem at0xa1027754, 4 with 0x002a0a29
dtrace: write vmem at0xa1027758, 4 with 0x002a0a29
dtrace: write vmem at0xa102775c, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d80, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d84, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d88, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d90, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d94, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d98, 4 with 0x002a0a29
dtrace: write vmem at0xa1027d9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10283c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10283c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10283c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10283cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10283d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10283d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10283d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10283dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a00, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a04, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a08, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a10, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a14, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a18, 4 with 0x002a0a29
dtrace: write vmem at0xa1028a1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1029040, 4 with 0x002a0a29
dtrace: write vmem at0xa1029044, 4 with 0x002a0a29
dtrace: write vmem at0xa1029048, 4 with 0x002a0a29
dtrace: write vmem at0xa102904c, 4 with 0x002a0a29
dtrace: write vmem at0xa1029050, 4 with 0x002a0a29
dtrace: write vmem at0xa1029054, 4 with 0x002a0a29
dtrace: write vmem at0xa1029058, 4 with 0x002a0a29
dtrace: write vmem at0xa102905c, 4 with 0x002a0a29
dtrace: write vmem at0xa1029680, 4 with 0x002a0a29
dtrace: write vmem at0xa1029684, 4 with 0x002a0a29
dtrace: write vmem at0xa1029688, 4 with 0x002a0a29
dtrace: write vmem at0xa102968c, 4 with 0x002a0a29
dtrace: write vmem at0xa1029690, 4 with 0x002a0a29
dtrace: write vmem at0xa1029694, 4 with 0x002a0a29
dtrace: write vmem at0xa1029698, 4 with 0x002a0a29
dtrace: write vmem at0xa102969c, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cc0, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cc4, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cc8, 4 with 0x002a0a29
dtrace: write vmem at0xa1029ccc, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cd0, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cd4, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cd8, 4 with 0x002a0a29
dtrace: write vmem at0xa1029cdc, 4 with 0x002a0a29
dtrace: write vmem at0xa102a300, 4 with 0x002a0a29
dtrace: write vmem at0xa102a304, 4 with 0x002a0a29
dtrace: write vmem at0xa102a308, 4 with 0x002a0a29
dtrace: write vmem at0xa102a30c, 4 with 0x002a0a29
dtrace: write vmem at0xa102a310, 4 with 0x002a0a29
dtrace: write vmem at0xa102a314, 4 with 0x002a0a29
dtrace: write vmem at0xa102a318, 4 with 0x002a0a29
dtrace: write vmem at0xa102a31c, 4 with 0x002a0a29
dtrace: write vmem at0xa102a940, 4 with 0x002a0a29
dtrace: write vmem at0xa102a944, 4 with 0x002a0a29
dtrace: write vmem at0xa102a948, 4 with 0x002a0a29
dtrace: write vmem at0xa102a94c, 4 with 0x002a0a29
dtrace: write vmem at0xa102a950, 4 with 0x002a0a29
dtrace: write vmem at0xa102a954, 4 with 0x002a0a29
dtrace: write vmem at0xa102a958, 4 with 0x002a0a29
dtrace: write vmem at0xa102a95c, 4 with 0x002a0a29
dtrace: write vmem at0xa102af80, 4 with 0x002a0a29
dtrace: write vmem at0xa102af84, 4 with 0x002a0a29
dtrace: write vmem at0xa102af88, 4 with 0x002a0a29
dtrace: write vmem at0xa102af8c, 4 with 0x002a0a29
dtrace: write vmem at0xa102af90, 4 with 0x002a0a29
dtrace: write vmem at0xa102af94, 4 with 0x002a0a29
dtrace: write vmem at0xa102af98, 4 with 0x002a0a29
dtrace: write vmem at0xa102af9c, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5c0, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5c4, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5c8, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5cc, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5d0, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5d4, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5d8, 4 with 0x002a0a29
dtrace: write vmem at0xa102b5dc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa102bc00, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc04, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc08, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc0c, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc10, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc14, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc18, 4 with 0x002a0a29
dtrace: write vmem at0xa102bc1c, 4 with 0x002a0a29
dtrace: write vmem at0xa102c240, 4 with 0x002a0a29
dtrace: write vmem at0xa102c244, 4 with 0x002a0a29
dtrace: write vmem at0xa102c248, 4 with 0x002a0a29
dtrace: write vmem at0xa102c24c, 4 with 0x002a0a29
dtrace: write vmem at0xa102c250, 4 with 0x002a0a29
dtrace: write vmem at0xa102c254, 4 with 0x002a0a29
dtrace: write vmem at0xa102c258, 4 with 0x002a0a29
dtrace: write vmem at0xa102c25c, 4 with 0x002a0a29
dtrace: write vmem at0xa102c880, 4 with 0x002a0a29
dtrace: write vmem at0xa102c884, 4 with 0x002a0a29
dtrace: write vmem at0xa102c888, 4 with 0x002a0a29
dtrace: write vmem at0xa102c88c, 4 with 0x002a0a29
dtrace: write vmem at0xa102c890, 4 with 0x002a0a29
dtrace: write vmem at0xa102c894, 4 with 0x002a0a29
dtrace: write vmem at0xa102c898, 4 with 0x002a0a29
dtrace: write vmem at0xa102c89c, 4 with 0x002a0a29
dtrace: write vmem at0xa102cec0, 4 with 0x002a0a29
dtrace: write vmem at0xa102cec4, 4 with 0x002a0a29
dtrace: write vmem at0xa102cec8, 4 with 0x002a0a29
dtrace: write vmem at0xa102cecc, 4 with 0x002a0a29
dtrace: write vmem at0xa102ced0, 4 with 0x002a0a29
dtrace: write vmem at0xa102ced4, 4 with 0x002a0a29
dtrace: write vmem at0xa102ced8, 4 with 0x002a0a29
dtrace: write vmem at0xa102cedc, 4 with 0x002a0a29
dtrace: write vmem at0xa102d500, 4 with 0x002a0a29
dtrace: write vmem at0xa102d504, 4 with 0x002a0a29
dtrace: write vmem at0xa102d508, 4 with 0x002a0a29
dtrace: write vmem at0xa102d50c, 4 with 0x002a0a29
dtrace: write vmem at0xa102d510, 4 with 0x002a0a29
dtrace: write vmem at0xa102d514, 4 with 0x002a0a29
dtrace: write vmem at0xa102d518, 4 with 0x002a0a29
dtrace: write vmem at0xa102d51c, 4 with 0x002a0a29
dtrace: write vmem at0xa102db40, 4 with 0x002a0a29
dtrace: write vmem at0xa102db44, 4 with 0x002a0a29
dtrace: write vmem at0xa102db48, 4 with 0x002a0a29
dtrace: write vmem at0xa102db4c, 4 with 0x002a0a29
dtrace: write vmem at0xa102db50, 4 with 0x002a0a29
dtrace: write vmem at0xa102db54, 4 with 0x002a0a29
dtrace: write vmem at0xa102db58, 4 with 0x002a0a29
dtrace: write vmem at0xa102db5c, 4 with 0x002a0a29
dtrace: write vmem at0xa102e180, 4 with 0x002a0a29
dtrace: write vmem at0xa102e184, 4 with 0x002a0a29
dtrace: write vmem at0xa102e188, 4 with 0x002a0a29
dtrace: write vmem at0xa102e18c, 4 with 0x002a0a29
dtrace: write vmem at0xa102e190, 4 with 0x002a0a29
dtrace: write vmem at0xa102e194, 4 with 0x002a0a29
dtrace: write vmem at0xa102e198, 4 with 0x002a0a29
dtrace: write vmem at0xa102e19c, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7c0, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7c4, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7c8, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7cc, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7d0, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7d4, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7d8, 4 with 0x002a0a29
dtrace: write vmem at0xa102e7dc, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee00, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee04, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee08, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee0c, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee10, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee14, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee18, 4 with 0x002a0a29
dtrace: write vmem at0xa102ee1c, 4 with 0x002a0a29
dtrace: write vmem at0xa102f440, 4 with 0x002a0a29
dtrace: write vmem at0xa102f444, 4 with 0x002a0a29
dtrace: write vmem at0xa102f448, 4 with 0x002a0a29
dtrace: write vmem at0xa102f44c, 4 with 0x002a0a29
dtrace: write vmem at0xa102f450, 4 with 0x002a0a29
dtrace: write vmem at0xa102f454, 4 with 0x002a0a29
dtrace: write vmem at0xa102f458, 4 with 0x002a0a29
dtrace: write vmem at0xa102f45c, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa80, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa84, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa88, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa8c, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa90, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa94, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa98, 4 with 0x002a0a29
dtrace: write vmem at0xa102fa9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10300c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10300c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10300c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10300cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10300d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10300d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10300d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10300dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1030700, 4 with 0x002a0a29
dtrace: write vmem at0xa1030704, 4 with 0x002a0a29
dtrace: write vmem at0xa1030708, 4 with 0x002a0a29
dtrace: write vmem at0xa103070c, 4 with 0x002a0a29
dtrace: write vmem at0xa1030710, 4 with 0x002a0a29
dtrace: write vmem at0xa1030714, 4 with 0x002a0a29
dtrace: write vmem at0xa1030718, 4 with 0x002a0a29
dtrace: write vmem at0xa103071c, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d40, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d44, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d48, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d50, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d54, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d58, 4 with 0x002a0a29
dtrace: write vmem at0xa1030d5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1031380, 4 with 0x002a0a29
dtrace: write vmem at0xa1031384, 4 with 0x002a0a29
dtrace: write vmem at0xa1031388, 4 with 0x002a0a29
dtrace: write vmem at0xa103138c, 4 with 0x002a0a29
dtrace: write vmem at0xa1031390, 4 with 0x002a0a29
dtrace: write vmem at0xa1031394, 4 with 0x002a0a29
dtrace: write vmem at0xa1031398, 4 with 0x002a0a29
dtrace: write vmem at0xa103139c, 4 with 0x002a0a29
dtrace: write vmem at0xa10319c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10319c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10319c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10319cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10319d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10319d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10319d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10319dc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa1032000, 4 with 0x002a0a29
dtrace: write vmem at0xa1032004, 4 with 0x002a0a29
dtrace: write vmem at0xa1032008, 4 with 0x002a0a29
dtrace: write vmem at0xa103200c, 4 with 0x002a0a29
dtrace: write vmem at0xa1032010, 4 with 0x002a0a29
dtrace: write vmem at0xa1032014, 4 with 0x002a0a29
dtrace: write vmem at0xa1032018, 4 with 0x002a0a29
dtrace: write vmem at0xa103201c, 4 with 0x002a0a29
dtrace: write vmem at0xa1032640, 4 with 0x002a0a29
dtrace: write vmem at0xa1032644, 4 with 0x002a0a29
dtrace: write vmem at0xa1032648, 4 with 0x002a0a29
dtrace: write vmem at0xa103264c, 4 with 0x002a0a29
dtrace: write vmem at0xa1032650, 4 with 0x002a0a29
dtrace: write vmem at0xa1032654, 4 with 0x002a0a29
dtrace: write vmem at0xa1032658, 4 with 0x002a0a29
dtrace: write vmem at0xa103265c, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c80, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c84, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c88, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c90, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c94, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c98, 4 with 0x002a0a29
dtrace: write vmem at0xa1032c9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10332c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10332c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10332c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10332cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10332d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10332d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10332d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10332dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1033900, 4 with 0x002a0a29
dtrace: write vmem at0xa1033904, 4 with 0x002a0a29
dtrace: write vmem at0xa1033908, 4 with 0x002a0a29
dtrace: write vmem at0xa103390c, 4 with 0x002a0a29
dtrace: write vmem at0xa1033910, 4 with 0x002a0a29
dtrace: write vmem at0xa1033914, 4 with 0x002a0a29
dtrace: write vmem at0xa1033918, 4 with 0x002a0a29
dtrace: write vmem at0xa103391c, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f40, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f44, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f48, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f50, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f54, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f58, 4 with 0x002a0a29
dtrace: write vmem at0xa1033f5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1034580, 4 with 0x002a0a29
dtrace: write vmem at0xa1034584, 4 with 0x002a0a29
dtrace: write vmem at0xa1034588, 4 with 0x002a0a29
dtrace: write vmem at0xa103458c, 4 with 0x002a0a29
dtrace: write vmem at0xa1034590, 4 with 0x002a0a29
dtrace: write vmem at0xa1034594, 4 with 0x002a0a29
dtrace: write vmem at0xa1034598, 4 with 0x002a0a29
dtrace: write vmem at0xa103459c, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bc0, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bc4, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bc8, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bcc, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bd0, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bd4, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bd8, 4 with 0x002a0a29
dtrace: write vmem at0xa1034bdc, 4 with 0x002a0a29
dtrace: write vmem at0xa1035200, 4 with 0x002a0a29
dtrace: write vmem at0xa1035204, 4 with 0x002a0a29
dtrace: write vmem at0xa1035208, 4 with 0x002a0a29
dtrace: write vmem at0xa103520c, 4 with 0x002a0a29
dtrace: write vmem at0xa1035210, 4 with 0x002a0a29
dtrace: write vmem at0xa1035214, 4 with 0x002a0a29
dtrace: write vmem at0xa1035218, 4 with 0x002a0a29
dtrace: write vmem at0xa103521c, 4 with 0x002a0a29
dtrace: write vmem at0xa1035840, 4 with 0x002a0a29
dtrace: write vmem at0xa1035844, 4 with 0x002a0a29
dtrace: write vmem at0xa1035848, 4 with 0x002a0a29
dtrace: write vmem at0xa103584c, 4 with 0x002a0a29
dtrace: write vmem at0xa1035850, 4 with 0x002a0a29
dtrace: write vmem at0xa1035854, 4 with 0x002a0a29
dtrace: write vmem at0xa1035858, 4 with 0x002a0a29
dtrace: write vmem at0xa103585c, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e80, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e84, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e88, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e90, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e94, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e98, 4 with 0x002a0a29
dtrace: write vmem at0xa1035e9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10364c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10364c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10364c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10364cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10364d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10364d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10364d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10364dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b00, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b04, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b08, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b10, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b14, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b18, 4 with 0x002a0a29
dtrace: write vmem at0xa1036b1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1037140, 4 with 0x002a0a29
dtrace: write vmem at0xa1037144, 4 with 0x002a0a29
dtrace: write vmem at0xa1037148, 4 with 0x002a0a29
dtrace: write vmem at0xa103714c, 4 with 0x002a0a29
dtrace: write vmem at0xa1037150, 4 with 0x002a0a29
dtrace: write vmem at0xa1037154, 4 with 0x002a0a29
dtrace: write vmem at0xa1037158, 4 with 0x002a0a29
dtrace: write vmem at0xa103715c, 4 with 0x002a0a29
dtrace: write vmem at0xa1037780, 4 with 0x002a0a29
dtrace: write vmem at0xa1037784, 4 with 0x002a0a29
dtrace: write vmem at0xa1037788, 4 with 0x002a0a29
dtrace: write vmem at0xa103778c, 4 with 0x002a0a29
dtrace: write vmem at0xa1037790, 4 with 0x002a0a29
dtrace: write vmem at0xa1037794, 4 with 0x002a0a29
dtrace: write vmem at0xa1037798, 4 with 0x002a0a29
dtrace: write vmem at0xa103779c, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dc0, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dc4, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dc8, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dcc, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dd0, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dd4, 4 with 0x002a0a29
dtrace: write vmem at0xa1037dd8, 4 with 0x002a0a29
dtrace: write vmem at0xa1037ddc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa1038400, 4 with 0x002a0a29
dtrace: write vmem at0xa1038404, 4 with 0x002a0a29
dtrace: write vmem at0xa1038408, 4 with 0x002a0a29
dtrace: write vmem at0xa103840c, 4 with 0x002a0a29
dtrace: write vmem at0xa1038410, 4 with 0x002a0a29
dtrace: write vmem at0xa1038414, 4 with 0x002a0a29
dtrace: write vmem at0xa1038418, 4 with 0x002a0a29
dtrace: write vmem at0xa103841c, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a40, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a44, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a48, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a50, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a54, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a58, 4 with 0x002a0a29
dtrace: write vmem at0xa1038a5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1039080, 4 with 0x002a0a29
dtrace: write vmem at0xa1039084, 4 with 0x002a0a29
dtrace: write vmem at0xa1039088, 4 with 0x002a0a29
dtrace: write vmem at0xa103908c, 4 with 0x002a0a29
dtrace: write vmem at0xa1039090, 4 with 0x002a0a29
dtrace: write vmem at0xa1039094, 4 with 0x002a0a29
dtrace: write vmem at0xa1039098, 4 with 0x002a0a29
dtrace: write vmem at0xa103909c, 4 with 0x002a0a29
dtrace: write vmem at0xa10396c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10396c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10396c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10396cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10396d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10396d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10396d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10396dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d00, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d04, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d08, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d10, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d14, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d18, 4 with 0x002a0a29
dtrace: write vmem at0xa1039d1c, 4 with 0x002a0a29
dtrace: write vmem at0xa103a340, 4 with 0x002a0a29
dtrace: write vmem at0xa103a344, 4 with 0x002a0a29
dtrace: write vmem at0xa103a348, 4 with 0x002a0a29
dtrace: write vmem at0xa103a34c, 4 with 0x002a0a29
dtrace: write vmem at0xa103a350, 4 with 0x002a0a29
dtrace: write vmem at0xa103a354, 4 with 0x002a0a29
dtrace: write vmem at0xa103a358, 4 with 0x002a0a29
dtrace: write vmem at0xa103a35c, 4 with 0x002a0a29
dtrace: write vmem at0xa103a980, 4 with 0x002a0a29
dtrace: write vmem at0xa103a984, 4 with 0x002a0a29
dtrace: write vmem at0xa103a988, 4 with 0x002a0a29
dtrace: write vmem at0xa103a98c, 4 with 0x002a0a29
